wet_food_order_number,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website,pet_has_active_subscription
1,1,0,0,1,1,2,3,1,1,1,1,10720.086,12,10,201,0
0,1,0,0,1,1,2,3,1,0,1,1,64667.44,41,9,3622,1
0,1,0,0,1,0,2,3,1,0,1,1,45301.305,9,4,122,1
1,1,0,0,1,0,2,3,1,1,1,1,20854.764,6,2,117,0
0,1,0,0,1,1,2,3,1,0,1,1,32269.03,8,3,1807,0
0,1,0,0,1,1,2,3,1,0,1,1,205834.28,66,25,828,0
1,1,0,0,1,0,2,3,1,1,1,1,113218.776,19,5,248,1
1,1,0,0,0,0,2,3,1,0,1,1,98805.531,33,12,2486,1
1,1,0,0,0,1,2,3,1,1,1,1,4565.385,2,1,7,1
0,1,0,0,0,0,2,3,1,0,1,1,67751.339,41,17,1127,1
0,1,0,0,0,0,2,3,1,0,1,1,95763.724,15,12,3257,0
1,1,0,0,0,0,2,3,1,0,1,1,48457.026,37,10,6210,1
0,1,0,1,0,0,1,1,0,0,1,1,11397.243,1,0,11,1
0,1,0,1,0,0,1,1,0,0,1,1,133122.836,23,7,80,0
0,1,0,1,0,0,1,1,0,0,1,1,213421.1995,16,5,79,0
1,1,0,1,0,1,1,1,0,1,1,1,153772.529,35,11,3734,0
0,0,0,1,1,1,2,1,0,0,1,1,20568.393,1,0,9,1
1,0,0,1,1,1,2,1,0,0,1,1,131200.0015,42,10,614,1
1,1,0,0,1,1,2,1,1,1,1,1,79314.852,406,36,4831,0
0,1,0,0,1,0,2,1,1,0,1,1,20893.2645,1,0,1301,1
0,1,1,1,0,1,1,3,0,0,1,1,64560.616,3,1,1266,0
0,1,1,1,0,0,1,3,0,0,1,1,113408.0455,8,4,55,1
0,1,1,1,0,0,1,3,0,0,1,1,47017.2065,2,0,198,1
0,1,1,1,0,0,1,3,0,0,1,1,125357.278,17,5,67,1
1,1,1,1,0,0,1,3,0,0,1,1,17946.063,32,19,1878,1
1,1,0,1,0,0,1,2,0,1,1,1,76830.724,2,0,14,0
1,1,0,0,1,0,2,2,1,1,0,1,34684.265,4,2,65,1
0,1,0,0,1,1,2,2,1,1,0,1,201568.067,126,29,1743,1
1,1,0,0,1,1,2,2,1,1,0,1,30375.69,1,0,33,0
1,1,0,0,1,0,2,3,1,1,1,2,141618.564,18,9,387,1
1,1,0,0,1,0,2,3,1,1,1,2,82362.612,73,21,5209,0
0,1,0,0,1,0,2,3,1,0,1,2,136707.862,40,9,2336,0
0,1,0,0,1,0,2,3,1,0,1,2,39971.671,35,14,3119,0
0,1,0,0,1,0,2,3,1,0,1,2,183083.821,92,19,3299,1
0,1,0,0,1,0,2,3,1,0,1,2,10271.549,1,0,9,1
0,0,0,1,1,0,1,1,1,0,1,2,50172.3955,3,1,372,1
0,0,0,0,1,0,2,3,1,0,1,1,15879.469,6,1,56,1
1,0,0,0,1,0,2,3,1,0,1,1,25022.967,3,2,286,0
0,0,0,0,1,1,2,3,1,0,1,1,305487.81,34,6,522,1
0,0,0,0,1,1,2,3,1,0,1,1,79087.845,43,12,1103,1
0,0,0,0,1,1,2,3,1,0,1,1,76300.33,3,0,189,1
0,0,0,0,1,1,2,3,1,1,1,1,42032.398,2,0,18,0
0,0,0,0,1,0,2,3,1,0,1,1,12762.125,2,1,10,1
0,0,0,0,1,0,2,3,1,0,1,1,21047.454,5,3,42,1
0,0,0,0,1,1,2,3,1,1,1,1,182729.559,35,15,573,1
0,0,0,0,1,1,2,3,1,0,1,1,63651.691,10,6,855,1
0,0,0,0,1,0,2,3,1,0,1,1,49148.585,25,18,712,1
0,0,0,0,1,1,2,3,1,0,1,1,93788.514,10,5,23,1
0,0,0,0,1,0,2,3,1,0,1,1,5160.357,5,3,28,0
0,0,0,0,1,1,2,3,1,1,1,1,109965.642,9,2,72,0
1,0,0,0,1,1,2,3,1,1,1,1,6081.47,1,0,12,0
1,0,1,1,1,1,2,2,1,1,1,1,70026.899,26,8,156,1
0,0,1,1,1,0,2,2,1,0,1,1,141655.472,36,11,1105,1
0,0,1,1,1,0,2,2,1,0,1,1,66515.146,3,1,31,1
0,0,1,1,1,0,2,2,1,0,1,1,63408.3545,4,2,22,0
0,0,1,1,1,0,2,2,1,0,1,1,14892.1445,1,0,13,1
0,0,1,1,1,0,2,2,1,1,1,1,101697.53,15,9,869,1
0,1,1,1,1,0,2,3,1,0,1,1,45912.5675,44,13,331,0
1,1,1,1,1,1,2,3,1,0,1,1,377070.363,225,49,3002,1
0,1,1,1,1,1,2,3,1,0,1,1,82939.525,23,13,156,1
1,1,1,1,1,1,2,3,1,1,1,1,74632.353,6,2,83,0
0,1,1,1,1,0,2,3,1,0,1,1,2842.602,1,0,51,0
1,1,1,1,1,1,2,3,1,1,1,1,82097.186,4,0,2632,0
1,1,1,1,1,0,2,3,1,0,1,1,71242.882,58,13,707,1
0,1,1,1,1,1,2,3,1,0,1,1,26075.405,5,5,40,1
1,1,0,1,1,1,2,3,0,0,1,1,7683.48,1,0,1,0
1,1,0,1,1,1,2,3,0,0,1,1,14794.7645,1,0,20,1
0,1,0,1,1,1,2,3,0,0,1,1,18899.094,1,0,39,1
0,1,0,1,1,1,2,3,0,0,1,1,166327.85,110,23,1949,1
1,1,0,1,0,0,2,3,0,1,1,1,25642.023,5,3,39,1
0,1,0,1,0,0,2,3,0,0,1,1,156946.575,5,0,90,0
1,1,0,1,0,0,2,3,0,1,1,1,13887.374,16,13,1181,1
0,1,0,0,1,1,1,2,1,0,1,2,95776.0685,3,1,411,1
1,1,0,0,1,0,1,2,1,1,1,2,76578.495,7,2,18,1
0,1,0,0,1,1,1,2,1,1,1,2,8870.192,1,0,12,1
0,1,0,0,1,0,1,2,1,0,1,2,19482.602,5,3,679,0
0,1,0,0,1,0,1,2,1,0,1,2,11884.838,1,0,26,1
0,1,0,0,1,1,1,2,1,1,1,2,70971.713,17,7,127,1
0,0,0,0,1,1,2,1,1,1,1,2,5437.132,1,0,18,1
1,0,0,0,1,1,2,1,1,0,1,2,35856.253,1,0,14,1
1,0,0,0,1,1,2,1,1,1,1,2,46034.649,7,5,135,1
0,0,0,1,1,1,1,2,1,0,1,1,17770.32,6,2,98,0
0,0,0,1,1,1,1,2,1,0,1,1,54527.455,35,14,192,1
1,0,0,1,1,1,1,2,1,1,1,1,30931.909,11,8,57,0
0,0,0,1,1,0,1,2,1,0,1,1,115934.4965,46,10,869,1
1,1,1,1,0,1,1,3,1,1,1,1,142028.035,240,33,7752,1
0,1,1,1,0,1,1,3,1,0,1,1,160211.463,106,40,6466,0
0,1,1,1,0,0,1,3,1,1,1,1,38867.1655,3,1,16,1
1,1,1,1,0,0,1,3,1,1,1,1,27768.358,5,3,90,0
0,1,1,1,1,0,1,1,1,0,1,1,130242.025,5,3,219,0
1,1,1,1,1,0,1,1,1,1,1,1,125949.463,153,43,13940,1
1,1,1,1,1,1,1,1,1,1,1,1,193597.542,39,9,2150,1
0,1,1,1,1,0,1,1,1,0,1,1,48292.266,3,0,30,1
1,1,1,1,1,1,1,1,1,1,1,1,28600.377,2,2,125,1
1,1,0,1,0,1,2,3,1,1,0,1,24174.173,11,7,84,1
0,0,0,0,0,1,2,3,1,0,1,1,54228.459,2,0,38,1
1,0,0,0,0,0,2,3,1,1,1,1,6581.353,1,0,46,1
0,0,0,0,0,1,2,3,1,1,1,1,13531.728,1,0,11,0
0,0,0,0,0,1,2,3,1,0,1,1,259625.16,139,23,3918,1
0,0,0,0,0,1,2,3,1,0,1,1,61120.63,18,8,97,0
0,0,0,0,0,0,2,3,1,0,1,1,5290.611,1,0,51,1
1,0,0,0,0,1,2,3,1,1,1,1,95862.3905,16,7,136,1
0,0,0,0,0,1,2,3,1,0,1,1,29572.665,1,0,15,1
0,0,0,0,0,1,2,3,1,1,1,1,30343.541,3,1,20,1
0,0,0,0,0,0,2,3,1,1,1,1,13376.828,2,1,23,0
0,0,0,0,0,1,2,3,1,1,1,1,87879.188,22,5,5655,0
1,0,0,0,0,1,2,3,1,1,1,1,55254.364,16,3,242,1
1,1,0,1,1,1,1,2,1,1,1,2,46713.68,26,10,857,1
0,0,0,1,1,1,1,3,1,0,1,2,60955.822,18,8,61,0
0,0,0,1,1,0,1,3,1,1,1,2,29029.71,2,0,18,1
0,1,0,0,0,1,1,2,1,0,1,1,71680.144,34,10,101,1
1,1,0,0,0,1,1,2,1,1,1,1,31731.74,9,7,95,1
0,1,0,0,0,0,1,2,1,0,1,1,9929.952,16,12,2892,0
0,1,0,0,0,0,1,2,1,0,1,1,136663.045,23,9,406,1
0,1,0,0,0,1,1,2,1,1,1,1,39083.97,4,2,21,0
1,1,0,0,0,1,1,2,1,0,1,1,109585.56,82,18,8943,1
0,1,0,0,0,1,1,2,1,1,1,1,67201.694,7,5,29,0
0,1,0,0,0,0,1,2,1,0,1,1,20092.965,1,0,118,1
1,1,0,0,0,1,1,2,1,1,1,1,10501.965,25,8,1495,1
0,1,0,0,0,0,1,2,1,0,1,1,66970.884,28,11,772,1
0,1,0,0,0,1,1,2,1,0,1,1,35463.13,64,25,3085,1
0,0,0,1,0,1,2,1,1,0,1,2,10281.516,1,0,741,1
1,1,0,1,1,1,2,1,1,1,0,2,26908.015,1,0,51,1
0,1,0,1,1,1,2,1,1,1,0,2,7297.3,1,0,23,1
0,1,0,1,1,1,2,1,1,0,0,2,26769.028,7,3,32,1
1,1,0,1,1,1,2,1,1,1,0,2,58033.188,83,18,2576,1
0,1,0,1,1,1,2,1,1,0,0,2,28989.166,17,8,84,0
1,1,0,1,1,1,2,1,1,1,0,2,3807.586,1,0,14,0
0,1,0,1,1,1,2,1,1,0,0,2,8099.952,1,0,2,0
1,1,0,1,1,0,2,1,1,1,0,2,13501.324,5,3,517,1
0,1,0,1,1,1,2,1,1,0,0,2,30502.777,1,1,3,0
0,1,0,1,1,1,2,1,1,0,0,2,90617.312,134,23,15301,1
1,1,0,1,1,1,2,1,1,0,0,2,22227.676,2,0,76,0
0,1,0,1,1,1,2,1,1,0,0,2,70623.63,4,2,1010,0
0,1,0,1,1,0,2,1,1,0,0,2,429305.539,107,23,2544,0
0,1,0,1,1,0,2,1,1,0,0,2,70288.045,15,5,1182,1
1,1,1,1,1,0,1,3,1,1,1,1,65637.0145,6,4,571,1
0,1,1,1,1,0,1,3,1,0,1,1,10049.523,1,0,23,0
1,1,0,0,1,0,2,1,1,1,1,2,9715.422,1,0,19,1
0,1,0,0,1,1,2,1,1,1,1,2,14625.3785,1,0,93,0
0,1,0,0,1,1,2,1,1,0,1,2,6625.18,1,0,29,0
1,1,0,0,1,1,2,1,1,1,1,2,156281.0,62,14,566,1
0,1,0,0,1,0,2,1,1,1,1,2,58134.0395,6,0,66,1
1,1,0,0,1,0,2,1,1,1,1,2,79213.92,19,14,208,0
0,1,0,0,1,0,2,1,1,0,1,2,96447.3,111,17,8362,0
0,1,0,0,1,0,2,1,1,0,1,2,133563.517,67,17,2800,1
0,1,0,0,1,0,2,1,1,0,1,2,222145.914,38,19,162,1
1,1,1,0,0,0,1,3,0,1,0,1,77637.0985,20,6,140,1
1,1,1,0,0,0,1,3,0,1,0,1,28742.493,14,9,713,1
1,1,1,0,0,1,1,3,0,1,0,1,59060.985,42,8,639,1
0,1,0,1,0,0,1,3,0,0,1,1,396693.6565,143,20,16492,0
0,1,0,1,0,0,1,3,0,1,1,1,21282.3775,2,1,35,1
0,1,0,0,0,0,1,1,0,1,1,1,7842.057,2,2,0,1
1,1,0,0,0,0,1,1,0,0,1,1,25041.136,8,6,2779,0
1,1,0,0,0,1,1,1,0,0,1,1,68372.431,8,3,154,0
1,1,0,0,0,1,1,1,0,1,1,1,213608.303,91,10,2462,1
1,1,0,0,0,1,1,1,0,1,1,1,16767.432,1,0,10,1
0,1,0,0,0,0,1,1,0,0,1,1,48417.624,5,2,89,1
0,1,0,0,0,1,1,1,0,1,1,1,222493.326,91,25,505,0
0,1,0,0,0,1,1,1,0,0,1,1,71015.317,5,4,11,1
0,0,1,1,1,0,1,2,1,0,1,2,56170.844,48,16,4126,0
1,0,1,1,1,0,1,2,1,0,1,2,105299.844,19,9,91,1
0,1,0,0,0,1,1,1,1,1,1,1,71646.385,15,3,15,1
1,1,0,0,0,0,1,1,1,0,1,1,85140.3295,23,8,400,0
1,1,0,0,0,0,1,1,1,1,1,1,4090.89,1,0,10,0
0,1,0,0,0,0,1,1,1,0,1,1,131901.905,16,6,1214,1
0,1,0,0,0,1,1,1,1,1,1,1,6800.523,5,3,526,0
0,1,0,0,0,0,1,1,1,0,1,1,26967.2,4,1,1072,0
0,0,0,0,1,0,2,3,1,0,1,1,101636.217,3,1,539,0
1,0,0,0,1,0,2,3,1,1,1,1,96471.295,8,3,41,1
1,0,0,0,1,0,2,3,1,0,1,1,48275.855,16,7,111,1
0,0,0,0,0,0,1,1,1,0,1,2,86259.3705,11,5,147,0
0,0,0,0,0,1,1,1,1,1,1,2,7544.038,1,0,4,1
0,0,0,0,0,1,1,1,1,1,1,2,140230.61,42,7,315,0
1,0,0,0,0,0,1,1,1,1,1,2,200467.764,115,23,5620,1
1,0,0,1,1,1,2,3,1,1,1,1,17911.142,4,2,21,1
1,0,0,1,1,1,2,3,1,0,1,1,193551.86,90,25,9496,1
0,0,0,1,1,0,2,3,1,0,1,1,92775.799,53,16,6837,1
0,0,0,1,1,0,2,3,1,0,1,1,291600.012,153,29,9413,1
0,1,0,0,0,1,2,3,0,0,0,1,42869.298,12,10,736,1
0,1,0,0,0,1,2,3,0,0,0,1,40991.118,11,7,79,0
1,1,0,0,0,0,2,3,0,1,0,1,94607.7015,41,18,260,1
0,1,0,0,0,0,2,3,0,0,0,1,65043.515,13,6,113,1
0,1,0,0,0,1,2,3,0,0,0,1,19188.594,1,0,11,1
1,1,0,0,0,1,2,3,0,1,0,1,13281.9035,1,0,13,0
0,1,1,0,1,0,2,2,1,0,1,1,500792.4205,156,28,5703,1
0,1,1,0,1,0,2,2,1,1,1,1,14881.236,4,1,16,1
0,1,1,0,1,0,2,2,1,0,1,1,45028.848,13,10,452,0
0,1,1,0,1,1,2,2,1,0,1,1,229109.346,50,6,243,0
1,1,1,0,1,0,2,2,1,1,1,1,22018.2,1,0,19,1
0,1,1,0,1,0,2,2,1,0,1,1,188587.59,40,14,1928,1
1,1,1,0,1,1,2,2,1,1,1,1,21411.54,1,0,35,1
0,1,1,0,1,0,2,2,1,0,1,1,137858.215,51,13,125,1
1,1,1,0,1,1,2,2,1,1,1,1,176596.951,19,8,182,0
0,1,0,0,1,1,1,1,0,0,0,1,58340.438,3,1,15,0
0,1,0,0,1,1,1,1,0,0,0,1,370199.031,85,9,9136,1
1,1,0,0,1,1,1,1,0,0,0,1,56660.583,2,0,16,1
1,0,1,0,1,0,2,2,0,0,1,1,46052.5605,6,4,29,1
0,0,1,0,1,1,2,2,0,0,1,1,3940.309,1,0,973,0
0,0,1,0,1,0,2,2,0,0,1,1,45309.9515,4,2,21,1
0,0,1,0,1,1,2,2,0,1,1,1,13319.35,12,5,208,0
0,0,1,0,1,1,2,2,0,0,1,1,148143.841,33,12,261,1
0,0,1,0,1,1,2,2,1,0,1,1,30270.76,7,4,423,0
1,0,1,0,1,1,2,2,1,1,1,1,99189.6615,47,10,264,1
0,0,1,0,1,0,2,2,1,0,1,1,26450.273,5,3,716,1
0,0,1,0,1,1,2,2,1,0,1,1,60187.13,7,3,38,0
1,0,1,0,1,0,2,2,1,1,1,1,10451.51,1,0,12,0
1,0,1,0,1,0,2,2,1,1,1,1,22082.233,1,0,15,0
0,0,1,0,1,1,2,2,1,0,1,1,65968.0205,4,2,387,0
0,0,1,0,1,0,2,2,1,1,1,1,158074.023,17,9,17,1
0,0,0,1,0,0,1,1,1,0,1,1,18531.925,0,0,0,0
0,0,0,1,0,1,1,1,1,0,1,1,150847.3165,21,6,134,1
0,0,0,1,0,1,1,1,1,0,1,1,46496.572,34,16,233,0
0,0,0,1,0,0,1,1,1,1,1,1,41700.259,17,10,87,1
0,1,0,1,0,1,2,1,0,0,1,1,58806.037,81,34,1816,1
0,1,0,1,0,0,2,1,0,0,1,1,95652.1045,12,6,64,0
0,1,0,1,0,1,2,1,0,0,1,1,32838.9255,4,1,22,1
0,1,0,1,0,0,2,1,0,0,1,1,184016.3355,38,10,1256,1
1,1,0,1,0,0,2,1,0,0,1,1,139153.5625,40,13,131,1
1,1,0,1,0,1,2,1,0,1,1,1,29953.387,44,16,3972,0
0,1,0,1,0,1,2,1,0,0,1,1,343619.801,108,17,3945,0
0,1,0,1,0,0,2,1,0,1,1,1,50819.848,9,4,37,0
1,1,1,1,1,0,1,1,1,1,0,1,38177.618,17,4,201,1
1,1,1,1,1,0,1,1,1,1,0,1,73707.328,104,9,2461,1
0,1,1,1,1,0,1,1,1,0,0,1,13905.5565,1,0,17,1
0,1,1,1,1,1,1,1,1,1,0,1,58834.442,14,5,150,1
0,1,1,1,1,1,1,1,1,0,0,1,83439.877,10,7,338,1
0,1,1,0,0,0,2,3,1,1,0,1,18530.49,11,8,120,0
0,1,1,0,0,1,2,3,1,0,0,1,372026.9355,142,22,460,1
1,1,1,0,0,1,2,3,1,1,0,1,11462.723,1,0,20,0
0,1,1,0,0,0,2,3,1,1,0,1,13474.316,4,2,34,0
0,1,1,0,0,0,2,3,1,1,0,1,58077.785,102,18,5794,1
1,1,1,0,0,0,2,3,1,1,0,1,67103.801,8,6,272,0
0,1,0,1,0,1,1,3,1,0,1,1,58898.295,21,7,137,1
1,1,0,1,0,0,1,3,1,1,1,1,8692.347,1,0,21,1
0,1,0,1,0,1,1,3,1,0,1,1,280286.025,104,25,3236,1
0,1,0,1,0,0,1,3,1,0,1,1,86774.189,296,25,15729,1
0,1,0,1,1,1,2,2,1,0,1,1,99405.905,18,3,118,1
1,1,0,1,1,1,2,2,1,1,1,1,25440.575,16,7,36,0
1,1,0,1,1,0,2,2,1,1,1,1,51318.462,3,1,48,0
0,1,0,1,1,0,2,2,1,0,1,1,6009.619,1,0,12,0
0,1,0,1,1,1,2,2,1,0,1,1,5985.725,1,0,7,0
0,1,0,1,1,0,2,2,1,0,1,1,491321.607,207,24,22641,1
1,1,0,1,1,1,2,2,1,1,1,1,10008.825,1,0,24,1
1,1,0,1,1,1,2,2,1,1,1,1,105162.05,107,21,9932,1
0,1,0,1,1,1,2,3,0,0,1,2,42682.499,2,1,394,1
0,1,0,1,1,0,2,3,0,1,1,2,8170.855,2,0,28,1
0,1,0,1,1,1,2,3,0,0,1,2,640337.083,105,12,6922,1
0,1,0,1,1,0,2,3,0,0,1,2,20156.221,13,6,97,1
0,1,0,1,1,0,2,3,0,0,1,2,24407.401,1,0,9,0
0,1,0,1,1,0,2,3,0,0,1,2,44007.895,22,8,87,1
0,1,0,1,1,1,2,3,0,0,1,2,34172.144,9,7,359,0
0,1,0,1,1,0,2,3,0,0,1,2,29433.6475,1,0,23,1
0,1,0,1,1,0,2,3,0,1,1,2,3530.065,1,0,69,0
1,1,0,1,1,1,2,3,0,0,1,2,88756.06,246,24,6485,1
1,1,0,1,1,1,2,3,0,1,1,2,89621.553,3,0,48,1
0,1,0,1,1,0,2,3,0,0,1,2,75325.889,5,3,24,0
0,1,0,0,0,0,1,1,1,0,1,1,4144.371,3,2,5,1
1,1,0,0,0,1,1,1,1,1,1,1,31125.485,6,4,90,1
1,1,0,0,0,0,1,1,1,1,1,1,27481.7195,6,4,223,1
1,1,0,0,0,1,1,1,1,1,1,1,212963.497,20,4,1207,0
0,1,0,0,0,1,1,1,1,0,1,1,28761.174,6,3,770,1
1,1,1,0,1,1,1,2,0,1,1,1,9508.576,1,0,11,0
1,1,1,0,1,1,1,2,0,1,1,1,66262.476,2,0,40,1
0,1,1,0,1,0,1,2,0,1,1,1,4283.058,5,2,48,1
0,1,1,0,1,0,1,2,0,0,1,1,43129.526,5,3,98,1
1,1,1,0,1,1,1,2,0,0,1,1,8162.909,1,0,16,1
0,1,1,0,1,1,1,2,0,0,1,1,30731.4795,1,0,29,1
0,1,1,0,1,1,1,2,0,0,1,1,217615.811,43,10,407,1
0,1,0,0,1,0,2,2,1,0,1,1,16992.205,1,0,11,0
0,1,0,0,1,0,2,2,1,0,1,1,29131.304,9,4,486,1
0,1,0,0,1,0,2,2,1,0,1,1,69464.801,3,0,51,0
0,1,0,0,1,0,2,2,1,0,1,1,83681.2,7,4,1014,0
0,1,0,0,1,0,2,2,1,1,1,1,32451.7685,7,3,31,1
0,1,0,1,1,1,1,1,1,1,1,1,15892.822,7,5,16,1
0,1,0,1,1,1,1,1,1,0,1,1,23339.013,12,7,198,0
0,1,0,1,1,0,1,1,1,0,1,1,17791.336,1,0,12,0
0,1,0,1,1,1,1,1,1,1,1,1,176928.667,12,4,259,0
0,1,0,1,1,1,1,1,1,0,1,1,8723.785,1,0,9,0
0,1,0,1,1,0,1,1,1,1,1,1,114409.786,15,4,133,1
1,1,0,1,1,1,1,1,1,1,1,1,89154.2795,2,0,14,0
0,1,0,0,0,1,1,3,1,0,1,1,76272.345,11,6,188,1
0,1,0,0,0,0,1,3,1,0,1,1,14373.734,30,10,91,0
0,1,0,0,0,1,1,3,1,0,1,1,61365.82,3,1,22,1
0,1,0,0,0,0,1,3,1,0,1,1,57871.469,7,3,114,0
0,1,0,0,0,1,1,3,1,1,1,1,8785.575,1,0,27,0
0,1,0,1,0,0,1,1,1,0,1,1,33304.121,19,8,43,0
0,1,0,1,0,0,1,1,1,0,1,1,27355.859,3,1,40,1
0,1,0,1,0,0,1,1,1,0,1,1,53144.6265,36,10,477,1
0,1,0,1,0,1,2,1,0,0,1,1,6448.516,52,51,1436,1
0,1,0,1,0,1,2,1,0,0,1,1,47576.981,6,4,19,1
0,1,0,1,0,0,2,1,0,0,1,1,2122.374,2,1,13,1
0,1,0,1,0,0,2,1,0,0,1,1,43103.46,203,50,11739,0
1,1,0,1,0,0,2,1,0,0,1,1,116310.2715,121,31,1958,1
0,1,0,1,0,1,2,1,0,0,1,1,18915.51,4,4,8,0
0,1,0,1,0,0,2,1,0,0,1,1,166479.901,11,2,44,1
1,1,0,0,0,1,2,3,1,1,1,1,57742.471,13,11,677,1
0,1,0,1,0,0,1,3,1,0,1,1,61961.794,12,2,92,1
1,1,0,1,0,1,1,3,1,1,1,1,38282.06,15,4,249,1
0,1,0,1,0,1,1,3,1,0,1,1,42153.03,19,5,1016,1
0,1,0,1,0,1,1,3,1,0,1,1,30429.185,10,2,1872,1
1,1,0,1,0,1,1,3,1,1,1,1,39939.574,57,26,365,0
0,1,0,0,0,1,2,2,1,0,1,2,133935.9315,5,1,44,1
0,1,0,0,0,1,2,2,1,0,1,2,92912.629,18,5,115,0
1,1,0,0,0,1,2,2,1,1,1,2,47497.238,21,11,889,1
1,1,0,0,0,0,2,2,1,1,1,2,145185.2625,3,0,30,0
1,1,0,0,0,1,2,2,1,0,1,2,75354.257,25,9,1295,1
0,1,0,0,0,0,2,2,1,0,1,2,209654.7225,19,2,213,1
0,1,0,0,0,1,2,2,1,0,1,2,69513.785,18,9,151,0
0,1,0,0,0,1,2,2,1,0,1,2,38662.998,10,8,98,1
1,1,0,0,0,1,2,2,1,1,1,2,88872.74,12,2,120,1
0,1,0,0,0,1,1,1,1,1,1,1,15955.964,2,0,1480,0
0,1,0,1,0,1,2,3,1,0,1,1,3347.115,1,0,15,1
0,1,0,1,0,1,2,3,1,0,1,1,150124.959,5,0,95,1
0,1,0,1,0,0,2,3,1,0,1,1,105472.9015,17,9,95,0
0,0,0,0,1,1,1,3,0,0,1,2,15521.284,7,4,473,0
0,0,0,0,1,0,1,3,0,0,1,2,498729.99,100,19,9068,1
0,0,0,0,1,1,1,3,0,0,1,2,8290.07,1,0,8,0
0,0,0,0,1,1,1,3,0,0,1,2,129982.542,148,45,12087,1
1,0,0,0,1,0,1,3,0,0,1,2,177401.312,30,11,904,1
1,0,0,0,1,1,1,3,0,1,1,2,9258.559,1,0,24,0
0,0,0,0,1,1,1,3,0,0,1,2,154520.644,103,27,9781,0
0,1,0,0,1,0,1,2,1,0,1,1,127628.3155,31,9,1892,0
0,1,0,0,1,0,1,2,1,1,1,1,98389.825,128,16,13076,1
1,1,0,0,1,1,1,2,1,0,1,1,118392.944,33,9,1020,1
0,1,0,0,1,1,1,2,1,0,1,1,397933.4565,85,23,2435,1
0,1,0,0,1,1,1,2,1,0,1,1,42788.758,40,12,135,1
0,1,0,0,1,0,1,2,1,0,1,1,45404.358,12,9,1332,0
0,1,0,0,1,0,1,2,1,0,1,1,9615.81,4,2,99,0
0,1,0,0,1,1,1,2,1,0,1,1,76437.434,52,14,3135,1
0,1,0,0,1,0,1,2,1,0,1,1,137305.814,67,20,1080,0
0,1,0,0,1,1,1,2,1,0,1,1,172362.182,114,23,2837,1
0,1,0,0,1,1,1,2,1,0,1,1,34662.425,48,15,106,0
1,1,0,0,1,1,1,2,1,1,1,1,43812.148,6,4,237,1
1,1,0,0,0,1,2,2,1,1,1,1,19508.0,6,6,273,1
1,1,0,0,0,0,2,2,1,1,1,1,89201.5435,13,7,74,1
1,1,0,0,0,1,2,2,1,1,1,1,64610.873,33,11,1104,1
0,1,0,0,0,1,2,2,1,0,1,1,297577.806,52,10,3633,1
0,1,0,0,0,0,2,2,1,1,1,1,10325.294,6,4,20,0
0,1,0,0,0,0,2,2,1,0,1,1,374467.7845,434,55,5075,1
0,1,0,0,0,0,2,2,1,1,1,1,5893.468,1,0,273,0
1,1,0,0,0,0,2,2,1,1,1,1,20335.203,4,2,921,0
1,1,0,0,1,1,1,2,1,1,1,1,74054.692,3,1,47,1
0,1,0,0,1,1,1,2,1,1,1,1,5026.784,2,1,30,0
0,1,0,0,1,1,1,2,1,0,1,1,156108.177,14,3,139,1
1,1,0,0,0,1,2,1,0,0,1,2,11644.55,1,0,360,0
1,1,0,0,0,0,2,1,0,0,1,2,44360.627,11,7,61,1
0,1,0,0,0,1,2,1,0,0,1,2,202209.859,8,1,54,1
0,1,0,0,0,0,2,1,0,0,1,2,78954.3995,76,27,7840,1
1,1,0,0,0,1,2,1,0,1,1,2,32766.283,4,2,62,0
1,1,1,1,0,0,1,3,1,1,1,2,28854.114,6,4,688,1
0,1,1,1,0,1,1,3,1,1,1,2,13642.444,1,0,17,1
0,1,1,1,0,1,1,3,1,1,1,2,4917.045,1,0,188,1
0,1,1,1,0,1,1,3,1,0,1,2,21454.344,7,5,27,1
0,1,1,1,0,1,1,3,1,0,1,2,48860.414,24,13,177,0
0,1,1,1,0,0,1,3,1,0,1,2,64374.717,23,11,415,1
0,1,1,1,0,1,1,3,1,0,1,2,168007.074,126,19,452,0
0,1,1,1,0,0,1,3,1,0,1,2,9138.892,1,0,18,0
0,1,1,1,0,1,1,3,1,0,1,2,70136.495,4,2,127,0
0,1,1,1,0,1,1,3,1,0,1,2,222762.68,65,18,5682,1
0,1,1,1,0,0,1,3,1,0,1,2,114544.23,41,8,198,1
1,1,1,1,0,1,1,3,1,1,1,2,26759.08,5,2,53,0
0,1,0,1,1,0,1,3,1,0,1,1,95352.247,33,9,1008,1
0,1,0,1,1,1,1,3,1,0,1,1,61489.24,31,10,1958,1
1,1,0,1,1,1,1,3,1,1,1,1,51444.749,11,9,282,0
0,1,0,1,1,0,1,3,1,0,1,1,35493.9755,1,0,11,0
0,1,0,0,1,1,1,2,1,0,1,2,32871.81,7,4,66,1
0,1,0,0,1,0,1,2,1,0,1,2,114473.292,50,15,2191,0
0,1,0,1,0,0,1,1,1,1,1,1,27978.712,1,0,12,0
0,1,0,1,0,0,1,1,1,0,1,1,118989.7935,13,6,2011,1
